lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
78.75,-45,-48.836,-50.849,-44.775,-27.391,-7.942,5.695,10.115,3.218,-10.576,-27.74,-37.286,-44.1
78.75,-41.25,-48.071,-50.507,-44.35,-27.061,-7.739,6.131,10.44,3.416,-9.991,-27.404,-36.866,-43.378
78.75,-37.5,-46.995,-50.025,-44.131,-26.806,-7.117,8.893,12.225,4.895,-7.689,-25.776,-35.843,-42.167
78.75,-33.75,-46.818,-50.072,-44.219,-26.591,-7.088,7.893,12.134,4.895,-7.06,-24.941,-35.526,-41.873
78.75,-30,-48.335,-51.268,-44.979,-28.331,-10.459,0.932,4.112,-1.71,-14.351,-27.06,-37.243,-43.441
78.75,-26.25,-48.886,-51.655,-45.499,-28.714,-10.288,1.765,4.72,-1.247,-14.415,-26.988,-38.043,-44.293
78.75,-22.5,-47.949,-50.631,-44.31,-26.909,-7.76,4.52,9.339,2.909,-11.169,-26.247,-37.887,-44.089
78.75,-18.75,-44.376,-46.874,-41.001,-24.698,-6.255,5.588,9.264,4.184,-7.535,-23.764,-34.945,-40.955
78.75,-15,-43.51,-45.987,-40.246,-23.986,-5.528,5.625,7.858,3.815,-6.7,-22.751,-34.065,-40.075
76.25,7.5,-41.604,-44.122,-37.608,-20.4,-4.304,3.143,4.476,2.35,-2.685,-13.389,-28.393,-37.216
76.25,11.25,-42.058,-44.474,-38.097,-20.954,-4.628,3.594,5.198,2.593,-3.035,-14.469,-29.01,-37.529
76.25,15,-40.354,-42.435,-36.369,-19.885,-4.261,3.108,4.978,2.592,-2.79,-13.576,-27.95,-36.029
76.25,18.75,-42.738,-45.064,-38.28,-20.699,-4.852,7.537,10.739,4.341,-4.337,-19.73,-32.619,-39.332
76.25,22.5,-42.231,-44.571,-37.977,-20.583,-4.768,8.687,11.958,4.815,-4.411,-19.688,-32.323,-39.019
76.25,26.25,-41.952,-44.247,-37.855,-20.522,-4.655,9.064,12.296,4.981,-4.254,-18.91,-31.983,-38.911
76.25,30,-42.186,-44.398,-38.078,-20.768,-4.808,9.014,12.524,5.148,-4.404,-19.409,-32.592,-39.342
76.25,33.75,-42.577,-44.64,-38.356,-21.031,-4.923,9.147,12.892,5.38,-4.728,-20.612,-33.481,-39.919
76.25,37.5,-42.747,-44.595,-38.415,-21.094,-4.865,9.528,13.184,5.6,-4.891,-21.297,-33.951,-40.28
76.25,41.25,-42.722,-44.346,-38.353,-21.079,-4.774,9.622,13.205,5.647,-4.925,-21.331,-34.107,-40.456
76.25,45,-42.683,-44.116,-38.345,-21.131,-4.785,9.518,13.049,5.646,-4.921,-21.249,-34.27,-40.564
76.25,48.75,-42.714,-43.991,-38.389,-21.404,-5.072,9.055,12.666,5.499,-5.051,-21.563,-34.562,-40.704
76.25,52.5,-42.779,-43.985,-38.548,-21.766,-5.342,8.17,12.092,5.198,-5.487,-22.128,-34.948,-40.941
76.25,56.25,-42.847,-44.077,-38.733,-22.057,-5.415,7.892,11.846,5.093,-5.772,-22.547,-35.329,-41.209
76.25,60,-43.006,-44.241,-38.869,-22.234,-5.327,8.346,11.879,5.245,-5.759,-22.778,-35.65,-41.484
76.25,63.75,-43.804,-45.056,-39.455,-22.652,-5.197,9.539,12.408,5.764,-5.461,-23.341,-36.388,-42.296
