lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
78.75,-86.25,-17.439,-22.718,-18.702,-6.612,5.813,13.383,18.271,17.932,11.568,2.926,-4.836,-10.466
78.75,-82.5,-19.078,-23.343,-19.591,-7.023,5.801,13.638,18.396,17.368,11.145,2.645,-5.232,-11.528
78.75,-78.75,-23.115,-25.729,-20.076,-5.577,11.623,24.784,29.245,22.665,10.071,-2.318,-13.264,-19.976
78.75,-75,-22.395,-25.409,-19.919,-5.461,12.307,25.596,30.097,23.203,9.905,-2.457,-13.289,-19.686
78.75,-71.25,-21.304,-24.973,-19.786,-5.531,12.197,24.383,28.842,22.635,9.854,-1.783,-12.122,-18.368
78.75,-67.5,-20.294,-24.602,-19.747,-5.676,11.64,22.881,27.206,21.634,9.779,-1.167,-11.063,-17.199
78.75,-63.75,-19.567,-24.329,-19.745,-5.86,10.753,21.534,25.793,20.601,9.792,-0.639,-10.192,-16.347
78.75,-60,-18.749,-23.691,-19.388,-5.898,10.135,20.862,25.246,20.092,9.923,-0.072,-9.114,-15.229
78.75,-56.25,-19.301,-24.023,-19.62,-5.99,9.901,21.093,25.665,20.108,9.8,-0.219,-9.21,-15.387
78.75,-52.5,-21.072,-25.013,-20.03,-5.854,10.367,22.426,27.122,20.908,9.496,-1.356,-11.262,-17.417
78.75,-48.75,-23.521,-26.395,-20.397,-5.552,11.221,23.938,28.519,21.779,9.096,-3.264,-14.984,-21.119
78.75,-45,-22.399,-25.408,-19.672,-5.654,10.24,22.182,26.471,20.824,9.319,-2.738,-14.408,-20.54
78.75,-30,-23.836,-25.472,-18.887,-4.988,11.448,25.882,30.21,22.564,9.55,-2.32,-13.58,-18.742
78.75,-26.25,-23.402,-24.928,-18.463,-4.923,11.597,24.985,28.961,22.423,9.665,-2.533,-14.275,-19.22
78.75,-22.5,-18.287,-21.488,-17.009,-5.419,8.148,20.575,24.195,19.515,10.353,0.601,-8.785,-13.835
78.75,-18.75,-18.932,-22.449,-17.53,-5.623,7.949,19.622,23.32,19.096,10.185,0.471,-9.327,-14.673
78.75,-15,-18.143,-22.007,-17.229,-5.715,8.028,19.249,23.178,18.946,10.09,0.33,-9.458,-14.601
78.75,-11.25,-11.958,-17.838,-16.225,-6.8,4.734,12.522,17.465,16.545,10.479,2.641,-5.26,-9.299
78.75,-7.5,-11.04,-15.97,-15.519,-6.849,4.549,12.457,17.516,16.594,10.705,2.957,-4.625,-8.793
76.25,0,-10.348,-14.913,-13.135,-5.59,4.971,14.725,19.767,18.34,12.381,4.019,-3.528,-7.571
76.25,3.75,-10.562,-14.406,-12.845,-4.67,6.866,16.503,21.569,19.584,12.634,3.746,-3.924,-8.117
76.25,7.5,-9.116,-12.812,-12.462,-5.749,4.252,14.463,19.718,18.333,12.4,4.382,-2.862,-6.949
76.25,11.25,-10.325,-14.866,-13.348,-5.956,4.388,14.66,19.907,18.52,12.225,4.059,-3.714,-8.13
76.25,15,-16.131,-17.75,-12.924,-4.755,9.097,22.947,26.927,21.103,11.035,1.228,-8.111,-13.988
76.25,18.75,-8.566,-10.953,-10.378,-4.799,4.766,14.406,20.385,19.125,12.133,4.523,-1.982,-6.333
76.25,22.5,-7.922,-10.2,-9.606,-4.524,4.689,13.942,20.304,19.338,12.302,4.927,-1.428,-5.79
76.25,26.25,-7.644,-9.968,-9.556,-4.343,4.432,13.459,19.921,19.178,12.27,5.08,-1.259,-5.612
76.25,30,-7.905,-10.208,-9.888,-4.448,3.337,12.404,18.614,18.138,11.759,4.736,-1.639,-6.007
76.25,33.75,-8.607,-10.89,-10.292,-4.424,2.805,12.406,18.32,17.635,11.403,4.225,-2.311,-6.797
76.25,37.5,-10.096,-12.372,-11.054,-4.347,3.681,13.887,19.655,18.277,11.451,3.716,-3.038,-8.018
76.25,41.25,-8.269,-10.791,-11.841,-4.842,4.13,14.198,20.34,18.837,12.263,4.534,-1.389,-5.927
76.25,52.5,-8.124,-11.333,-12.205,-4.372,4.508,14.602,20.807,19.644,12.494,4.99,-0.734,-4.907
76.25,63.75,-15.143,-20.47,-15.48,-4.525,5.548,15.041,22.033,21.692,13.234,3.738,-3.683,-9.278
76.25,67.5,-22.061,-21.322,-14.362,-2.852,12.046,25.231,31.128,25.422,11.401,-0.263,-10.279,-16.658
76.25,71.25,-17.647,-18.147,-13.566,-3.036,11.525,24.294,30.291,24.514,11.514,0.975,-7.536,-13.115
76.25,75,-15.658,-18.116,-14.112,-3.619,10.335,23.085,29.306,23.504,11.658,1.721,-5.753,-11.172
76.25,78.75,-16.585,-19.583,-14.801,-3.964,10.005,22.939,29.244,23.158,11.607,1.283,-6.504,-12.19
76.25,82.5,-18.058,-20.56,-14.641,-3.758,10.479,23.551,30.048,23.488,11.468,0.034,-8.776,-14.41
76.25,86.25,-19.883,-21.892,-15.213,-4.158,10.047,23.623,30.268,23.48,11.788,0.014,-9.492,-15.607
76.25,90,-17.94,-22.231,-16.622,-4.809,6.11,17.097,25.261,23.104,14.07,3.412,-4.64,-10.722
76.25,93.75,-12.062,-17.963,-16.265,-5,5.577,16.289,24.631,22.754,14.378,4.487,-2.669,-8.218
76.25,101.25,-12.884,-18.139,-15.507,-4.567,6.737,17.395,25.859,23.278,14.556,4.712,-2.751,-8.224
76.25,105,-17.213,-22.65,-16.607,-4.509,7.514,18.652,27.496,24.655,14.799,3.896,-4.509,-10.541
76.25,108.75,-18.542,-22.478,-16.718,-4.724,7.579,18.7,27.578,24.935,14.972,3.823,-4.999,-11.117
76.25,112.5,-12.562,-18.426,-16.148,-5.166,6.959,17.525,26.168,24.264,15.185,4.706,-3.48,-9.209
76.25,120,-15.857,-21.268,-17.174,-5.316,5.92,17.672,26.543,24.361,14.473,3.638,-3.995,-9.441
76.25,123.75,-23.764,-24.36,-16.834,-3.62,14.735,28.441,36.177,27.605,12.674,-1.115,-11.744,-17.828
76.25,127.5,-21.594,-23.212,-16.885,-4.029,13.936,27.568,34.926,26.865,13.026,-0.365,-10.932,-16.779
76.25,131.25,-19.892,-22.813,-17.131,-4.17,13.468,27.053,34.239,26.688,13.421,0.51,-9.73,-15.874
76.25,135,-18.518,-22.111,-17.162,-4.598,12.668,26.418,33.712,26.471,13.238,0.61,-9.388,-15.555
76.25,138.75,-19.42,-22.085,-17.185,-4.396,13.125,27.207,34.554,27.155,13.256,0.057,-10.521,-16.546
76.25,142.5,-16.538,-20.942,-17.26,-5.441,7.641,18.921,26.998,24.715,14.775,3.246,-5.764,-10.997
76.25,146.25,-13.629,-20.429,-17.18,-5.538,7.458,19.093,27.03,24.908,14.783,3.474,-5.62,-10.705
76.25,150,-12.68,-19.596,-16.92,-5.259,7.603,19.608,27.507,25.402,14.7,3.615,-5.274,-10.526
76.25,153.75,-12.202,-19.097,-16.48,-5.031,7.495,19.512,27.519,25.503,14.534,3.642,-4.624,-9.775
76.25,157.5,-18.831,-22.295,-16.661,-4.235,13.906,28.87,35.182,27.789,12.613,-0.506,-10.577,-16.727
76.25,161.25,-18.012,-21.674,-16.387,-4.041,14.209,28.721,34.629,27.454,12.647,-0.311,-10.154,-16.107
76.25,165,-16.617,-20.928,-16.515,-3.869,14.274,28.837,34.318,27.248,12.557,0.215,-9.175,-15.088
76.25,168.75,-15.502,-20.139,-16.381,-4.061,13.889,28.417,33.724,26.715,12.579,0.779,-8.178,-14.05
76.25,172.5,-14.515,-19.15,-16.114,-4.382,13.209,27.86,32.958,25.943,12.732,1.172,-7.431,-12.997
76.25,176.25,-14.872,-19.373,-16.447,-4.534,13.272,27.842,32.815,25.642,12.632,0.974,-7.85,-13.16
76.25,180,-14.569,-18.864,-16.347,-4.381,13.662,27.972,32.769,25.594,12.553,1.01,-7.563,-12.427
76.25,-176.25,-15.706,-19.522,-16.73,-4.214,14.376,28.717,33.53,26.136,12.629,0.667,-8.268,-13.218
76.25,-172.5,-15.413,-19.135,-16.639,-3.94,14.4,28.907,33.782,26.247,12.942,0.915,-7.771,-12.643
76.25,-168.75,-13.475,-17.315,-16.102,-4.155,13.533,27.732,32.343,25.389,13.339,2.057,-5.679,-10.429
76.25,-165,-13.654,-17.271,-15.936,-3.784,14.159,28.336,32.826,25.78,13.439,2.015,-5.786,-10.514
