lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
78.75,-30,-35.016,-38.825,-30.431,-9.624,8.335,19.666,21.447,14.267,1.581,-12.575,-21.762,-28.592
78.75,-26.25,-33.974,-37.871,-30.389,-10.246,8.043,19.116,21.202,14.306,1.45,-12.809,-22.213,-27.898
78.75,-22.5,-30.651,-35.052,-27.729,-9.265,6.452,16.368,19.257,13.265,2.837,-7.928,-17.399,-23.589
78.75,-18.75,-31.277,-36.001,-28.362,-9.558,6.115,15.435,18.473,12.932,2.79,-8.061,-18.507,-24.299
78.75,-15,-30.854,-35.904,-28.489,-10.013,5.71,14.12,16.869,12.454,2.743,-7.942,-18.531,-23.92
78.75,-11.25,-28.347,-33.843,-27.964,-11.635,3.318,8.25,12.036,10.991,4.062,-4.185,-12.107,-19.338
78.75,-7.5,-27.652,-33.486,-27.676,-11.508,3.283,8.324,12.146,11.17,4.41,-3.673,-11.487,-17.443
76.25,0,-25.555,-31.116,-24.673,-9.859,3.074,10.064,14.14,13.22,5.65,-3.075,-10.136,-16.893
76.25,3.75,-26.16,-31.897,-24.649,-9.268,4.853,11.949,15.777,14.21,5.713,-3.634,-10.618,-16.316
76.25,7.5,-24.181,-30.334,-23.87,-10.351,2.216,9.53,13.698,12.893,5.764,-2.619,-9.61,-14.752
76.25,11.25,-24.962,-31.061,-24.323,-10.769,2.329,9.674,13.872,12.937,5.649,-3.041,-10.804,-16.763
76.25,15,-27.254,-33.728,-24.456,-8.618,6.427,17.179,19.316,14.667,3.608,-7.063,-17.844,-21.425
76.25,18.75,-24.092,-32.056,-25.372,-10.971,2.924,9.594,14.183,12.78,5.246,-2.224,-9.621,-13.564
76.25,22.5,-22.997,-31.501,-24.986,-11.189,2.886,9.371,14.217,12.811,5.374,-1.829,-9.016,-12.318
76.25,26.25,-22.218,-30.291,-24.006,-10.985,2.626,8.991,13.889,12.65,5.33,-1.743,-8.678,-12.059
76.25,30,-22.132,-29.785,-23.649,-10.987,1.606,7.918,12.767,11.888,4.887,-2.099,-8.797,-12.465
76.25,33.75,-22.376,-30.21,-24.154,-11.202,1.2,7.738,12.488,11.548,4.509,-2.737,-9.368,-13.245
76.25,37.5,-23.66,-30.93,-24.737,-11.021,1.799,8.997,13.612,12.075,4.404,-3.465,-10.65,-14.831
76.25,41.25,-24.772,-30.859,-24.442,-11.127,2.145,9.076,13.895,12.445,5.205,-2.005,-8.679,-13.528
76.25,52.5,-23.792,-29.753,-23.472,-9.961,2.536,9.842,15.263,13.593,5.939,-1.112,-7.525,-12.316
76.25,63.75,-27.842,-31.195,-24.049,-9.817,3.463,10.799,16.776,15.316,5.942,-3.712,-11.909,-20.486
76.25,67.5,-29.408,-32.341,-23.221,-7.422,8.322,20.297,24.478,18.086,3.473,-9.544,-20.372,-25.355
76.25,71.25,-28.025,-31.378,-23.058,-7.718,7.604,19.522,23.692,17.491,3.786,-7.367,-17.045,-21.334
76.25,75,-27.988,-31.133,-23.323,-8.252,6.537,18.754,22.826,16.818,4.035,-6.193,-14.97,-19.737
76.25,78.75,-28.701,-31.413,-23.384,-8.469,6.146,18.825,22.871,16.854,3.9,-6.664,-15.648,-20.252
76.25,82.5,-29.143,-31.164,-22.756,-8.137,6.819,19.359,23.383,17.169,3.505,-8.543,-17.907,-21.793
76.25,86.25,-30.112,-31.861,-23.304,-8.36,6.542,19.352,23.45,17.134,3.853,-8.767,-18.965,-23.647
76.25,90,-29.855,-32.339,-24.939,-10.137,3.613,13.412,19.554,17.33,6.802,-4.162,-13.412,-22.146
76.25,93.75,-27.56,-31.819,-24.867,-10.532,3.206,12.878,19.412,17.237,7.447,-2.38,-10.679,-14.912
76.25,101.25,-29.038,-30.903,-23.222,-9.488,4.556,13.555,19.822,17.467,7.528,-2.467,-11.052,-16.66
76.25,105,-31.204,-32.138,-24.062,-9.606,5.215,14.726,20.997,18.693,7.506,-3.877,-13.324,-23.186
76.25,108.75,-31.211,-32.212,-24.045,-9.873,5.106,14.726,21.182,19.082,7.645,-4.074,-13.78,-23.915
76.25,112.5,-29.035,-30.986,-23.419,-10.27,4.465,13.546,20.291,18.507,8.059,-2.658,-11.29,-16.984
76.25,120,-29.81,-31.285,-23.505,-9.27,3.412,14.007,20.211,18.034,6.792,-4.293,-12.407,-20.108
76.25,123.75,-33.844,-34.264,-23.401,-7.497,10.769,23.908,27.337,20.478,3.942,-11.287,-21.894,-28.14
76.25,127.5,-33.157,-34.176,-24.338,-8.809,8.748,22.326,25.758,19.579,4.428,-10.137,-20.347,-26.42
76.25,131.25,-32.367,-33.807,-23.766,-8.136,9.488,22.286,26.064,19.613,5.125,-8.488,-18.574,-24.658
76.25,135,-31.665,-33.555,-23.668,-8.096,9.214,21.828,25.999,19.498,5.052,-7.792,-17.759,-23.441
76.25,138.75,-31.898,-33.915,-24.011,-8.093,9.998,22.728,27.044,20.252,5.01,-8.564,-18.913,-24.843
76.25,142.5,-29.499,-32.101,-24.059,-9.745,5.376,14.104,20.581,18.297,7.242,-4.28,-12.363,-21.594
76.25,146.25,-29.074,-31.878,-23.622,-9.667,5.298,14.29,20.714,18.492,7.358,-4.136,-11.956,-19.063
76.25,150,-28.814,-31.762,-22.993,-9.171,5.569,15.118,21.382,19.041,7.382,-3.932,-11.86,-18.574
76.25,153.75,-28.2,-31.128,-22.405,-8.647,5.395,15.178,21.291,19.007,7.281,-3.647,-11.089,-19.074
76.25,157.5,-31.239,-33.679,-22.897,-7.316,10.683,24.23,27.6,20.931,4.546,-9.781,-19.115,-25.587
76.25,161.25,-30.143,-32.729,-22.564,-7.128,10.819,24.05,27.124,20.759,4.627,-9.62,-18.342,-24.378
76.25,165,-29.748,-32.56,-22.976,-7,10.794,24.38,27.274,20.842,4.667,-8.934,-17.327,-23.18
76.25,168.75,-29.118,-32.129,-23.002,-7.085,10.503,24.097,26.827,20.437,4.817,-8.168,-16.366,-21.958
76.25,172.5,-27.952,-31.093,-22.675,-7.157,9.647,22.986,25.501,19.412,4.91,-7.292,-15.144,-20.267
76.25,176.25,-28.058,-31.248,-23.255,-7.277,9.79,22.756,25.303,19.218,4.62,-7.503,-15.47,-20.298
76.25,180,-27.939,-31.018,-23.674,-7.224,10.169,23.191,25.966,19.709,4.45,-7.528,-15.303,-20.176
76.25,-176.25,-28.92,-31.672,-24.327,-7.1,11.095,24.156,27.11,20.547,4.437,-8.159,-16.317,-21.366
76.25,-172.5,-28.556,-31.213,-24.273,-6.925,11.396,24.49,27.578,20.877,4.723,-7.679,-15.757,-21.024
76.25,-168.75,-26.878,-30.096,-23.971,-7.222,10.361,22.96,25.856,19.735,5.351,-5.699,-13.161,-18.398
76.25,-165,-26.715,-29.924,-23.822,-6.937,10.985,23.44,26.51,20.164,5.5,-5.725,-13.153,-18.413
76.25,-161.25,-27.265,-29.891,-23.745,-6.657,11.487,24.015,27.188,20.53,4.951,-7.079,-14.504,-19.751
76.25,-157.5,-26.871,-29.539,-23.883,-7.022,10.25,22.917,26.083,19.533,4.663,-6.936,-14.053,-19.184
76.25,-153.75,-26.213,-28.953,-23.725,-6.999,10.397,22.543,25.679,19.186,4.81,-6.406,-13.438,-18.606
76.25,-150,-26.315,-29.23,-24.074,-7.123,10.021,22.08,25.101,18.521,4.726,-6.447,-13.731,-19.009
76.25,-146.25,-26.252,-29.018,-23.741,-6.537,10.695,22.756,25.82,18.935,4.767,-6.78,-14.292,-19.615
76.25,-142.5,-26.375,-28.87,-23.422,-6.235,10.963,22.915,26.229,19.196,4.779,-6.9,-14.684,-20.157
76.25,-138.75,-26.322,-28.47,-23.088,-6.726,9.911,22.063,25.71,18.879,4.757,-6.94,-14.686,-20.201
76.25,-135,-25.507,-27.237,-21.762,-6.002,10.449,21.865,25.513,18.48,4.463,-7.083,-14.732,-20.031
76.25,-131.25,-24.554,-26.137,-21.015,-6.571,7.808,19.119,22.156,15.411,3.465,-7.575,-14.827,-19.805
76.25,-127.5,-24.592,-25.91,-20.649,-7.112,6.299,17.494,20.467,13.72,2.459,-8.412,-15.58,-20.494
76.25,-123.75,-27.341,-28.592,-22.419,-7.913,5.65,16.563,19.763,14.126,1.923,-10.593,-18.495,-23.909
76.25,-120,-27.92,-29.054,-22.784,-7.841,5.981,16.242,19.662,14.254,2.172,-10.917,-19.324,-24.917
76.25,-116.25,-23.946,-26.491,-23.142,-9.449,3.788,10.333,15.126,13.37,5.89,-3.239,-9.47,-15.372
76.25,-112.5,-29.007,-31.007,-25.366,-7.933,6.634,14.364,19.502,17.603,6.877,-5.566,-13.746,-20.412
76.25,-108.75,-29.953,-31.633,-25.074,-7.996,5.878,13.369,18.332,16.563,6.683,-5.048,-13.982,-21.69
76.25,-105,-30.583,-32.138,-24.903,-8.215,5.669,12.993,17.772,15.815,6.586,-4.382,-13.532,-22.988
76.25,-101.25,-30.669,-32.287,-25.123,-8.825,5.318,12.88,17.827,15.638,6.572,-4.202,-13.507,-24.467
76.25,-97.5,-32.711,-34.382,-28.102,-12.193,2.962,17.973,25.479,18.471,4.245,-10.719,-21.112,-27.11
76.25,-93.75,-32.51,-34.292,-28.154,-12.312,2.93,18.032,25.19,18.174,4.189,-10.809,-20.859,-26.782
