lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
76.25,-82.5,3.33,3.45,4.29,7.05,12.15,24.78,32.31,29.58,22.83,13.02,7.35,4.92
76.25,-78.75,3.78,3.84,4.98,8.13,14.13,32.91,45.09,38.4,25.68,14.61,8.64,5.67
76.25,-75,3.24,3.21,4.17,6.51,12.21,27.54,38.88,33.99,22.8,14.01,7.35,4.86
76.25,-71.25,4.26,4.23,5.46,8.13,14.64,26.94,41.94,38.79,29.25,20.91,9.99,6.54
76.25,-60,3.45,3.3,4.68,9.03,13.23,22.98,35.73,38.58,31.23,16.14,10.35,5.46
76.25,-56.25,3.51,3.24,4.71,9.36,13.68,33.57,48.63,41.85,32.31,15.78,10.53,5.52
76.25,-52.5,3.66,3.18,4.77,9.39,15.33,42.6,56.67,42.3,31.11,16.08,10.05,5.85
76.25,-48.75,2.97,2.52,3.78,7.62,13.65,35.04,49.41,31.86,24.39,13.56,7.77,4.89
76.25,-45,3.69,3.09,4.59,8.67,14.79,35.46,55.65,31.71,25.35,15.78,9.33,6.12
76.25,-41.25,4.65,3.93,5.67,10.38,16.35,37.29,59.76,34.77,28.02,18.12,11.52,7.56
76.25,-37.5,4.86,4.11,6.03,11.13,16.38,41.52,63.54,38.76,29.97,18.99,12.54,7.92
76.25,-33.75,4.83,3.99,6.42,12.12,17.55,43.95,63.15,42.21,32.73,20.34,13.59,7.98
76.25,-30,4.2,3.39,5.73,11.49,17.37,35.88,48.12,37.05,30.33,19.65,12.45,6.99
76.25,-26.25,4.59,3.54,5.49,11.01,18.33,33.57,41.46,32.13,27.03,19.65,11.46,6.87
76.25,-22.5,9.54,7.32,9.48,16.86,28.38,38.16,42.54,44.13,38.19,31.17,16.05,11.61
76.25,-18.75,10.17,7.65,8.73,14.88,23.49,41.91,49.68,37.53,27.69,29.64,13.71,11.43
76.25,-15,10.47,7.77,9.78,15.72,21.78,19.98,20.88,27.69,29.82,34.26,16.05,12.33
73.75,18.75,11.13,9.66,13.05,20.07,21.57,27.54,28.26,37.53,30.99,40.47,21.57,13.98
73.75,22.5,11.34,9.96,13.17,20.46,23.43,35.85,41.31,40.59,31.41,34.23,19.8,13.83
73.75,26.25,12.06,10.77,14.07,21.75,25.32,37.89,46.05,42.93,35.19,34.86,20.61,13.86
73.75,30,12.06,10.92,13.95,21.06,25.77,36.96,46.62,41.94,36.72,33.39,19.92,13.23
73.75,33.75,12.51,11.61,14.34,21.39,25.71,37.56,48.63,42.15,37.59,32.04,19.62,13.41
73.75,37.5,12.45,12.03,14.22,21.18,24.48,37.08,49.38,40.77,36.6,29.97,18.75,13.41
73.75,41.25,12.33,12.33,14.22,21.42,24.51,37.92,48.6,40.41,36.87,29.76,18.48,13.62
73.75,45,12.12,12.21,14.1,21.45,24.54,39.12,47.49,39.84,37.98,30.12,18.27,13.47
73.75,48.75,11.94,11.91,14.07,21.18,24.39,40.14,48.09,40.17,39.3,30.12,18.06,13.08
73.75,52.5,13.77,13.59,16.08,23.79,30.42,47.58,58.92,51.12,48.6,33.93,20.58,14.88
73.75,56.25,11.91,11.82,13.8,18.81,25.65,40.95,53.34,44.55,40.98,27,17.16,12.6
73.75,60,11.61,11.43,13.41,17.52,25.47,40.62,52.98,44.13,38.13,24.96,16.35,12.24
73.75,63.75,11.43,11.13,12.96,16.74,25.44,40.59,53.07,44.28,35.55,24,15.75,11.88
73.75,67.5,11.76,11.4,13.08,17.31,25.71,40.86,54,43.89,35.4,24.87,16.2,12.15
73.75,71.25,11.79,11.46,13.08,17.76,25.56,42,54.87,41.67,34.44,25.2,16.53,12.18
73.75,75,11.31,11.28,12.75,17.85,24,42.72,54.24,39.06,32.49,24.33,16.29,11.76
73.75,78.75,10.41,10.83,12.03,17.49,21.99,42.99,52.47,36.54,30.63,22.77,15.45,11.13
73.75,82.5,8.91,9.84,10.74,16.35,19.89,42.72,50.82,33.9,27.84,20.19,13.65,9.87
73.75,86.25,9.9,11.01,12.15,19.17,24.3,50.28,59.07,42.6,33.96,23.19,15.18,11.25
73.75,90,8.85,9.75,11.04,18.24,26.88,61.02,69.93,50.94,36.63,22.17,13.68,10.23
73.75,93.75,6.72,7.23,8.55,13.89,22.35,56.43,64.47,45.96,31.17,17.7,10.5,7.89
73.75,97.5,6.45,6.81,8.31,12.96,22.17,57.81,67.02,48.33,32.49,17.58,10.08,7.68
73.75,101.25,5.97,6.27,7.71,11.52,20.67,53.34,64.92,46.32,31.35,16.62,9.27,7.14
73.75,105,5.49,5.79,6.99,10.23,19.26,48.81,62.64,43.05,29.88,15.78,8.58,6.6
73.75,108.75,5.37,5.64,6.51,9.81,19.2,46.38,60.54,41.85,29.61,15.93,8.37,6.3
73.75,112.5,4.98,5.28,5.91,8.94,17.79,43.05,55.47,38.1,27.45,14.4,7.59,5.61
73.75,116.25,4.62,4.98,5.58,8.19,16.02,36.96,48.63,33.42,24.63,13.5,6.75,5.13
73.75,120,4.89,5.31,5.88,8.13,15.75,37.56,50.34,32.88,24,13.02,6.81,5.28
73.75,123.75,5.22,5.76,6.54,8.22,14.37,39.45,52.23,33.06,24.57,12.54,6.99,5.61
